address,area,broker,code,email,englishName,fax,industry,legalRepresentative,listingDate,name,phone,postcode,secretaries,shortname,totalStockEquity,transferMode,website
武汉市黄陂区盘龙城经济开发区巨龙大道77号,湖北省,西部证券股份有限公司,837476,tyty@whtyty.com,"Wuhan Tianyutiye Co.,Ltd.",027-85711616-8001,建筑安装业,余建锋,20160517,武汉天域梯业股份有限公司,027-85711515,null,王孔玺,天域梯业,28000000,协议,www.whtyty.com
北京市西城区百万庄大街16号2号楼2615室,北京市,西部证券股份有限公司,837477,dm837477@126.com,"Heyday Interactive IT Co.,Ltd.",010-85801304,商务服务业,龚剑,20160526,华语互动信息科技（北京）股份有限公司,010-85801296,null,陈姿伊,华语互动,6000000,协议,http://www.a323.com
北京市海淀区西小口路66号中关村东升科技园B-6号楼C座三层C301室,北京市,东北证券股份有限公司,837479,ir@thycsoft.com,"Beijing Tianhe Yuanchuang Software Co.,Ltd.(THsoft)",010-82816800,软件和信息技术服务业,邵维平,20160518,北京天禾元创软件股份有限公司,010-82816800,null,于天龙,天禾软件,16541680,协议,www.thycsoft.com
江西省赣州市寻乌县黄龙坳工业园,江西省,中信证券股份有限公司,837480,bso@yangs-ns.com,"Jiangxi Yang’s Fruits CO.,LTD.",0760-87989199,农、林、牧、渔服务业,杨灿伟,20160624,江西杨氏果业股份有限公司,0760-87989188,null,袁庆,杨氏果业,88888889,协议,www.yangs-ns.com
上海市宝山区宝祁路711号,上海市,上海证券有限责任公司,837481,qy.yang@found.net.cn,"Shanghai Found Automation Equipment Co., Ltd",021-52358691,电气机械和器材制造业,征路,20160517,上海方德自动化设备股份有限公司,18221901409,null,杨巧英,上海方德,20000000,协议,www.found.net.cn
北京市海淀区学院南路12号科技园孵化大厦A座1501,北京市,新时代股份有限公司,837482,service@qikan.com,Dragonsource Innovation Digital Media（Beijing） co. LTD,010-64489589,新闻和出版业,汤潮,20160523,龙源创新数字传媒（北京）股份有限公司,010-56298689 13488692784,null,方东,龙源数媒,28000000,协议,http://www.qikan.com.cn/
深圳市光明新区公明办事处将石社区下石家西路8号第1-3栋,广东省,民生证券股份有限公司,837483,kkchen@gaintechsmart.com,Shenzhen Gaintech Smart Technology Corporation,0755-27555923,计算机、通信和其他电子设备制造业,苏志强,20160603,深圳盈德智能科技股份有限公司,0755-27555278,null,陈琦琦,盈德智能,17000000,协议,www.gaintechsmart.com
北京市门头沟区城子大街90号南楼2层,北京市,民生证券股份有限公司,837484,zhongyuyuan2008@126.com,"Zhongyuyuan(Beijing) Cultural Media Co., Ltd.",010-83067069,新闻和出版业,韩学超,20160530,中育苑（北京）文化传媒股份有限公司,010-83067059,null,张杨,中育传媒,22600000,协议,www.zychuanmei.cn
上海市浦东新区蔡伦路333号5幢4楼,上海市,兴业证券股份有限公司,837485,tianguvip@126.com,"Shanghai Tiangu Biotechnology Co.,Ltd.",021-58956070,农业,金祖平,20160722,上海天谷生物科技股份有限公司,021-58957018,null,张涛,天谷生物,41500000,做市,www.tgsw.cn
北京市朝阳区北苑一乙号院六号楼,北京市,中国中投证券有限责任公司,837486,lizhedong@lhchina.cn,"ZhongBoLongHui(Beijing)Information TechnologyCo.,Ltd.",010-52020477,软件和信息技术服务业,李哲东,20160516,中博龙辉（北京）信息技术股份有限公司,010-52020470,null,李哲东,中博龙辉,13000000,协议,www.lhchina.cn
北京市海淀区彩和坊路8号2层208,北京市,西部证券股份有限公司,837487,zhaory@tciot.cn,"Beijing Tianchuang Huifeng IOT Technology Co., Ltd.（TCIOT）",010-62681561,软件和信息技术服务业,赵若宇,20160523,北京天创惠丰物联科技股份有限公司,010-62681561,null,赵若宇,天创物联,3000000,协议,www.tciot.cn
上海市青浦区浦仓路485号312-P,上海市,光大证券股份有限公司,837488,chencong@sunlight.bz,"Shanghai Sunlight Data Technology Co., Ltd.(SDT)",61222108,软件和信息技术服务业,曹容,20160520,上海晨阑数据技术股份有限公司,61222108,null,陈聪,晨阑数据,35000000,协议,http://www.neeq.com.cn/
上海市广中西路777弄91、99号504室506室,上海市,华福证券有限责任公司,837489,bo.z@incake.net,"Shanghai Incake E-commerce Corp.,Ltd",021—26063570,零售业,王品仕,20160525,上海印克电子商务股份有限公司,021—26063569,null,张博,印克电商,25479297,做市,http://www.incake.net/
上海市松江区小昆山镇10号1号房404室,上海市,申万宏源证券有限公司,837490,jenny.chen@holychip.cn,"Shanghai Holychip Electronic Co., Ltd",021-31593619,软件和信息技术服务业,张兵,20160603,上海芯圣电子股份有限公司,021-31593618,null,陈林珍,芯圣电子,6700000,协议,www.holychip.cn
上海市静安区成都北路333号南楼2306室,上海市,中信建投证券股份有限公司,837491,xiangqicheng@wiseway1.com,"Shanghai EastWest Wanfang Education andTechnology Co.,Ltd",010-88816920,商务服务业,王伟,20160517,上海东西万方教育科技股份有限公司,010-53267188,null,向其成,东西方,20000000,协议,www.iewie.org
安徽省合肥市庐阳区长江中路59号省委高层A座3楼,安徽省,西藏东方财富证券股份有限公司,837494,2880959352 @qq.com,"Anhui Nice Tour International Travel Service Co.,Ltd.",0551-62696357,商务服务业,尹俊,20160520,安徽好之旅国际旅行社股份有限公司,0551-62696357,null,程 松,好之旅,10000000,协议,www.ahhzl.com
萧山区宁围街道泰宏巷28号联合中心南区2幢402室,浙江省,方正证券股份有限公司,837496,zgwy@chonggo.com.cn,null,0571-57189888,房地产业,胡强,20160601,杭州中广物业管理服务股份有限公司,0571-56171306,null,程洪,中广股份,5000000,协议,http://www.chonggo.com.cn
北京市海淀区青云里满庭芳园小区配套公建二层,北京市,东北证券股份有限公司,837498,niujiao@firstpm.com.cn,"First Property(Beijing)Co.,Ltd.",010-84408107,房地产业,张鹏,20160518,第一物业（北京）股份有限公司,010-84407072-8070,null,牛娇,第一物业,40000000,协议,http://www.firstpm.com.cn/
江苏省南京市高新区星火路9号软件大厦B座2层,江苏省,金元证券股份有限公司,837499,wangzw@qzqcedu.com,Jiangsu Qizhiqicai Online Education Co.，Ltd.,025-84293599,软件和信息技术服务业,施信福,20160520,江苏奇智奇才在线教育股份有限公司,025-84293299,null,王在伟,奇智奇才,30000000,协议,http://www.qzqcedu.com
北京市海淀区紫竹院路广源闸5号七层西区55,北京市,东北证券股份有限公司,837500,chenlei@fangjinmedia.com,FANGJIN VISUAL MEDIA,010-56291515,广播、电视、电影和影视录音制作业,李景阳,20160713,方金影视文化传播（北京）股份有限公司,010-56291515,null,陈磊,方金影视,32120168,协议,http://www.fangjinmedia.com
浙江省宁波市海曙区洞桥工业区,浙江省,首创证券有限责任公司,837501,ningboapg@163.com,"NINGBO APG APPLIANCE&TECHNOLOGY CO.,LTD",0574-88129208,电气机械和器材制造业,罗国定,20160516,宁波阿帕奇电器科技股份有限公司,0574-88159202,null,崔红亚,阿帕奇,7000000,协议,http://www.apg-appliance.com
沧县纸房头工业园区,河北省,华西证券股份有限公司,837502,wanghy@czsx.com,"CANGZHOUFOURSTARSGLASSCO.,LTD",0317-4951188,医药制造业,王焕一,20160623,沧州四星玻璃股份有限公司,0317-4951188,null,王俊梅,四星玻璃,85680000,协议,http://www.czsx.com
北京市海淀区清河西三旗环岛东南95号办公楼五层531室,北京市,安信证券股份有限公司,837504,lxh@cbnmall.com,"Beijing Sinorient Co., Ltd.",010-85786877,互联网和相关服务,周敏,20160622,北京华夏金东方科技股份有限公司,010-85786877,null,李熙晖,金东方,5250000,协议,www.cbnmall.com
北京市朝阳区双桥东路6号楼268号,北京市,中泰证券股份有限公司,837505,hacmgs@126.com,"Beijing HuaAoShiMei INT Culture Media Co., Ltd.",010-62518888,文化艺术业,刘栋,20160530,北京华奥视美国际文化传媒股份有限公司,010-62518888,null,张敏,华奥传媒,32608600,协议,www.mediaha.com
上海市奉贤区柘林镇北村路228号,上海市,海通证券股份有限公司,837506,th@51jindu.com,"Shanghai H-Fast electronic technology.CO.,Ltd",021-33656612,计算机、通信和其他电子设备制造业,朱利明,20160524,上海贺鸿电子科技股份有限公司,021-33656962,null,陶红,贺鸿电子,38517269,协议,http://www.h-fast.com/
上海市青浦区朱家角镇康业路901弄98号4层A区437室,上海市,方正证券股份有限公司,837507,Lijie_106@126.com,"Shanghai DaoMai Energy conservation Technology Co., Ltd.",021-60736167,建筑装饰和其他建筑业,王佳,20160725,上海道脉节能科技股份有限公司,021-60736168,null,李洁,道脉节能,8000000,协议,www.shdaomai.com.cn
深圳市南山区兴华路6号华建工业大厦(南海意库)1号楼208,广东省,国海证券股份有限公司,837508,574990725@qq.com,"Shenzhen Zhikun Technology Co., Ltd",0755-23933790,建筑安装业,郭明鹏,20160516,深圳市智坤科技股份有限公司,0755-23933778,null,陈恒树,智坤科技,10750000,协议,http://www.zkkjgf.com/
广州市越秀区中山六路 232 号 1803 房,广东省,安信证券股份有限公司,837509,cathy@personfg.com,Person Front-view Group（缩写：PFG）,020-22003701,商务服务业,陈永华,20160518,广州市佩升前研市场信息咨询股份有限公司,020-22003712,null,宋丽娟,佩升前研,20000000,协议,www.personfg.com
北京市朝阳区八里庄东里1号CF26-A,北京市,安信证券股份有限公司,837511,zhangjinrong@iricn.com,"Beijing IRI Internet Technology Co.,Ltd.",010-57892929,互联网和相关服务,李艳,20160526,北京艾利艾互联网科技股份有限公司,010-57892626,null,张金荣,艾利艾,11000000,协议,http://www.iricn.com
浙江省乐清市翁垟工业区,浙江省,国融证券股份有限公司,837512,350484393@qq.com,"Huajing Technology Co.,ltd",0577-62817661,电气机械和器材制造业,童建朋,20160530,华精科技股份有限公司,0577-62817661,null,童杨杨,华精科技,100080000,协议,www.hjkjcn.com
东莞市大岭山镇大塘村,广东省,东莞证券股份有限公司,837513,hr-21@163.com,U-BOND Technology Inc.,0769-85609381,化学原料和化学制品制造业,郑建中,20160607,东莞优邦材料科技股份有限公司,0769-85609382,null,李相兴,优邦科技,20000000,协议,www.u-bondtech.com
北京市大兴区长子营镇企融路1号,北京市,安信证券股份有限公司,837514,Xiajing@tongctx.com,"Beijing Tongchuangtongxin Network Technology Co.,Ltd",010-85705665-8001,零售业,罗建凡,20160531,北京童创童欣网络科技股份有限公司,010-87635818,null,夏静,童创童欣,30000000,协议,-
济南市市中区泺源大街229号金龙大厦东楼21层,山东省,安信证券股份有限公司,837515,94770844@qq.com,"Shandong Century Decoration Engineering Co.,Ltd.",0531-86939806,建筑装饰和其他建筑业,姬长武,20160524,山东世纪装饰工程股份有限公司,0531-86121626,null,吴婷婷,世纪股份,12100000,协议,www.scdpcw.com
广州市天河区东圃车陂路黄洲工业区大院内自编4号第二层东部位,广东省,安信证券股份有限公司,837516,jason@biketo.com,"Guangzhou Magic Cycling Inernet Technology Co., Ltd.",020-85697255,互联网和相关服务,周福源,20160524,广州美骑网络科技股份有限公司,020-85697255,null,谭天律,美骑网络,11305000,协议,www.biketo.com
深圳市南山区南海大道1079号花园城数码大厦901A号,广东省,国信证券股份有限公司,837517,huangcf@chipsea.com,Chipsea Technologies（shenzhen）Corp. ；Chipsea,0755-86166004,软件和信息技术服务业,卢国建,20160524,芯海科技（深圳）股份有限公司,0755-86168545,null,黄昌福,芯海科技,39971244,协议,www.chipsea.com
浙江省建德市大同镇工业功能区,浙江省,安信证券股份有限公司,837518,admin@choisuntea.com,"ZHEJIANG CHOISUN TEA DEVELOPMENT CO., LTD",0571-88366510,农副食品加工业,张向杰,20160524,浙江久晟油茶科技股份有限公司,0571-88480543,null,李阳芳,久晟油茶,50250000,协议,http://www.choisuntea.com
无锡新区太湖国际科技园菱湖大道200号中国传感网国际创新园E幢329室,江苏省,东北证券股份有限公司,837519,chenlu@cyberinco.com,WUXI ZEUS LOT TECHNOLOGY INC.,0510-82755164,软件和信息技术服务业,顾东,20160527,无锡宙斯物联网股份有限公司,0510-82750913,null,陈露,宙斯物联,7000000,协议,www.gdcec.com
浙江省杭州市江干区九盛路9号A07幢5层,浙江省,财通证券股份有限公司,837521,hhcw@huisou.cn,"Hangzhou Huisou Technology Co.,Ltd",0571-56123059,软件和信息技术服务业,何耀东,20160530,杭州会搜科技股份有限公司,0571-56621888,null,周密林,会搜科技,6594001,协议,http://home.huisou.com/
成都市高新区天晖中街56号1栋11层1127-1128号,四川省,东吴证券股份有限公司,837522,yuanxy@lensyn.com,"Sichuan LenSyn Technology Co.,Ltd",028-86720120,软件和信息技术服务业,李卫阳,20160516,四川能信科技股份有限公司,028-83587825,null,袁旭膺,能信科技,30540000,协议,www.lensyn.com
河南省平顶山市卫东区东工人镇西500米,河南省,新时代股份有限公司,837523,654837546@QQ.com,"Pingdingshan Kuangyi Hose Products Co., Ltd",0375-3567209,橡胶和塑料制品业,白鹏,20160519,平顶山市矿益胶管制品股份有限公司,0375-3567209,null,宋钟旭,矿益股份,5161200,协议,http://www.kyjg.com
南通开发区创业外包服务中心D座三层,江苏省,华融证券股份有限公司,837524,suiyi@cenhuagroup.com.cn,"Jiangsu Chenhua Energy Co.,Ltd",0513-89023519,批发业,李振,20160527,江苏辰华能源股份有限公司,13811328725,null,隋奕,辰华能源,27848485,协议,www.cenhuaenergy.com
北京市朝阳区望京北路9号C406、408,北京市,国都证券股份有限公司,837525,sanban@admoral.net,"Beijing Admoral Science and Technology.,LTD",010-82838406转8010,专用设备制造业,冀建光,20160524,北京纳兰德科技股份有限公司,010-82838406,null,卞丽,纳兰德,6800000,协议,http://www.admoral.net/
北京市海淀区上地三街9号C座801、802、803室,北京市,九州证券有限公司,837526,dongshihui@mainbo.com,无,010-62164501,软件和信息技术服务业,程学义,20160520,明博教育科技股份有限公司,010-82781868-8125,null,张明君,明博教育,100000000,协议,http://www.mainbo.com
新疆和田地区洛浦县杭桂路142号,新疆自治区,国元证券股份有限公司,837527,Htwy6625898@163.com,"Hotan Uighur pharmaceuticalCo.,Ltd",0903-6625898,医药制造业,吴志豪,20160526,和田维吾尔药业股份有限公司,0903-6625898,null,刘蒙蒙,和田维药,16800000,协议,www.ht-weiyao.com
北京市顺义区南法信镇金穗路2号院10号楼901,北京市,山西证券股份有限公司,837528,zhengyajing@inidc.com.cn,"Beijing Data Home Technology CO., LTD.",010-53269228,互联网和相关服务,于东,20160520,北京数据家科技股份有限公司,18910890200,null,郑雅镜,数据家,14000000,协议,www.inidc.com.cn
深圳市宝安区西乡街道银田路4号华丰宝安智谷科技创新园E座二楼201、209号,广东省,爱建证券有限责任公司,837529,342483351@qq.com,null,0755-27491346,计算机、通信和其他电子设备制造业,方华,20160523,深圳市百泰实业股份有限公司,0755-29471316,null,陈爱武,百泰实业,20000000,协议,www.boomtech.cn
